TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-07-03,2026-07-03,FO,NSE,STO,90376,,EICHERMOT,,2026-07-28,2026-07-28,7950.00,CE,EICHERMOT26JUL7950CE,25.05,28.55,24.15,26.45,25.90,27.00,7339.50,26.45,8300,100,57,45463405.00,57,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102308,,EICHERMOT,,2026-09-29,2026-09-29,7400.00,CE,EICHERMOT26SEP7400CE,0.00,0.00,0.00,381.10,0.00,381.10,7339.50,507.50,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89644,,EICHERMOT,,2026-07-28,2026-07-28,7300.00,CE,EICHERMOT26JUL7300CE,208.80,221.60,178.85,210.10,212.00,186.05,7339.50,210.10,81500,25500,3040,2279959585.00,2494,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90887,,EICHERMOT,,2026-08-25,2026-08-25,8100.00,PE,EICHERMOT26AUG8100PE,0.00,0.00,0.00,871.25,0.00,871.25,7339.50,825.30,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89620,,EICHERMOT,,2026-07-28,2026-07-28,6800.00,CE,EICHERMOT26JUL6800CE,0.00,0.00,0.00,666.55,0.00,666.55,7339.50,628.05,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STF,68477,,EICHERMOT,,2026-09-29,2026-09-29,,,EICHERMOT26SEPFUT,7310.50,7364.50,7300.00,7356.50,7364.50,7290.00,7339.50,7356.50,3900,400,17,12454900.00,15,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90738,,EICHERMOT,,2026-08-25,2026-08-25,6500.00,PE,EICHERMOT26AUG6500PE,0.00,0.00,0.00,128.85,0.00,128.85,7339.50,69.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90764,,EICHERMOT,,2026-08-25,2026-08-25,7700.00,PE,EICHERMOT26AUG7700PE,0.00,0.00,0.00,612.65,0.00,612.65,7339.50,542.45,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89657,,EICHERMOT,,2026-07-28,2026-07-28,7700.00,PE,EICHERMOT26JUL7700PE,443.00,444.15,415.35,444.15,444.15,451.25,7339.50,458.85,35100,800,17,13836050.00,10,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90733,,EICHERMOT,,2026-08-25,2026-08-25,6300.00,CE,EICHERMOT26AUG6300CE,0.00,0.00,0.00,1258.90,0.00,1258.90,7339.50,1140.80,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90370,,EICHERMOT,,2026-07-28,2026-07-28,7650.00,CE,EICHERMOT26JUL7650CE,76.00,79.45,62.30,72.45,72.70,66.95,7339.50,72.45,18200,100,148,114281980.00,140,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90734,,EICHERMOT,,2026-08-25,2026-08-25,6300.00,PE,EICHERMOT26AUG6300PE,0.00,0.00,0.00,89.85,0.00,89.85,7339.50,42.15,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90741,,EICHERMOT,,2026-08-25,2026-08-25,6700.00,CE,EICHERMOT26AUG6700CE,0.00,0.00,0.00,953.80,0.00,953.80,7339.50,812.10,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90749,,EICHERMOT,,2026-08-25,2026-08-25,7000.00,CE,EICHERMOT26AUG7000CE,0.00,0.00,0.00,754.85,0.00,754.85,7339.50,601.45,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102304,,EICHERMOT,,2026-09-29,2026-09-29,7000.00,CE,EICHERMOT26SEP7000CE,0.00,0.00,0.00,562.95,0.00,562.95,7339.50,724.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89647,,EICHERMOT,,2026-07-28,2026-07-28,7400.00,PE,EICHERMOT26JUL7400PE,210.00,237.60,193.10,201.45,193.10,240.55,7339.50,201.45,23600,1900,186,141677375.00,176,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90756,,EICHERMOT,,2026-08-25,2026-08-25,7300.00,PE,EICHERMOT26AUG7300PE,0.00,0.00,0.00,400.95,0.00,400.95,7339.50,319.60,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102291,,EICHERMOT,,2026-09-29,2026-09-29,6000.00,PE,EICHERMOT26SEP6000PE,0.00,0.00,0.00,78.60,0.00,78.60,7339.50,47.45,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90731,,EICHERMOT,,2026-08-25,2026-08-25,6200.00,CE,EICHERMOT26AUG6200CE,0.00,0.00,0.00,1341.55,0.00,1341.55,7339.50,1229.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90727,,EICHERMOT,,2026-08-25,2026-08-25,6000.00,CE,EICHERMOT26AUG6000CE,0.00,0.00,0.00,1513.30,0.00,1513.30,7339.50,1413.30,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89656,,EICHERMOT,,2026-07-28,2026-07-28,7700.00,CE,EICHERMOT26JUL7700CE,66.15,69.00,53.30,61.50,60.40,58.35,7339.50,61.50,82000,-4900,698,541642695.00,529,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90885,,EICHERMOT,,2026-08-25,2026-08-25,8000.00,PE,EICHERMOT26AUG8000PE,0.00,0.00,0.00,802.55,0.00,802.55,7339.50,749.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90748,,EICHERMOT,,2026-08-25,2026-08-25,6900.00,PE,EICHERMOT26AUG6900PE,0.00,0.00,0.00,240.00,0.00,240.00,7339.50,163.40,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90732,,EICHERMOT,,2026-08-25,2026-08-25,6200.00,PE,EICHERMOT26AUG6200PE,0.00,0.00,0.00,73.95,0.00,73.95,7339.50,31.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89623,,EICHERMOT,,2026-07-28,2026-07-28,6900.00,PE,EICHERMOT26JUL6900PE,43.95,49.60,36.80,38.80,37.20,51.40,7339.50,38.80,21400,-1200,266,184691995.00,207,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90765,,EICHERMOT,,2026-08-25,2026-08-25,7800.00,CE,EICHERMOT26AUG7800CE,0.00,0.00,0.00,364.40,0.00,364.40,7339.50,220.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90386,,EICHERMOT,,2026-07-28,2026-07-28,8250.00,CE,EICHERMOT26JUL8250CE,0.00,0.00,0.00,16.95,16.95,16.95,7339.50,32.15,700,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90356,,EICHERMOT,,2026-07-28,2026-07-28,6950.00,CE,EICHERMOT26JUL6950CE,440.00,453.95,436.95,443.65,453.95,400.00,7339.50,443.65,2800,-200,3,2218090.00,3,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89610,,EICHERMOT,,2026-07-28,2026-07-28,6400.00,CE,EICHERMOT26JUL6400CE,0.00,0.00,0.00,777.60,777.60,777.60,7339.50,979.85,1000,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102315,,EICHERMOT,,2026-09-29,2026-09-29,7800.00,PE,EICHERMOT26SEP7800PE,0.00,0.00,0.00,854.75,0.00,854.75,7339.50,680.65,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102301,,EICHERMOT,,2026-09-29,2026-09-29,6600.00,PE,EICHERMOT26SEP6600PE,0.00,0.00,0.00,222.95,0.00,222.95,7339.50,151.85,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90359,,EICHERMOT,,2026-07-28,2026-07-28,7050.00,PE,EICHERMOT26JUL7050PE,75.70,86.80,64.80,66.30,64.80,87.15,7339.50,66.30,18400,-1700,101,71967905.00,91,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89784,,EICHERMOT,,2026-07-28,2026-07-28,8600.00,CE,EICHERMOT26JUL8600CE,6.00,6.00,4.90,4.90,4.90,5.00,7339.50,4.90,7200,-100,11,9466235.00,7,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STF,58181,,EICHERMOT,,2026-08-25,2026-08-25,,,EICHERMOT26AUGFUT,7294.00,7324.50,7250.00,7310.50,7322.00,7255.50,7339.50,7310.50,146200,1000,171,124680600.00,162,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90889,,EICHERMOT,,2026-08-25,2026-08-25,8200.00,PE,EICHERMOT26AUG8200PE,0.00,0.00,0.00,942.40,0.00,942.40,7339.50,903.40,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90762,,EICHERMOT,,2026-08-25,2026-08-25,7600.00,PE,EICHERMOT26AUG7600PE,0.00,0.00,0.00,555.10,0.00,555.10,7339.50,480.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90758,,EICHERMOT,,2026-08-25,2026-08-25,7400.00,PE,EICHERMOT26AUG7400PE,0.00,0.00,0.00,449.20,0.00,449.20,7339.50,369.15,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102312,,EICHERMOT,,2026-09-29,2026-09-29,7600.00,CE,EICHERMOT26SEP7600CE,0.00,0.00,0.00,308.85,0.00,308.85,7339.50,418.30,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102313,,EICHERMOT,,2026-09-29,2026-09-29,7600.00,PE,EICHERMOT26SEP7600PE,0.00,0.00,0.00,718.80,0.00,718.80,7339.50,560.65,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89619,,EICHERMOT,,2026-07-28,2026-07-28,6700.00,PE,EICHERMOT26JUL6700PE,19.90,22.00,15.80,16.40,16.15,22.85,7339.50,16.40,48000,-31700,677,454803965.00,403,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89621,,EICHERMOT,,2026-07-28,2026-07-28,6800.00,PE,EICHERMOT26JUL6800PE,28.85,33.05,24.00,25.20,24.50,35.10,7339.50,25.20,221900,13100,740,505332705.00,518,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90752,,EICHERMOT,,2026-08-25,2026-08-25,7100.00,PE,EICHERMOT26AUG7100PE,0.00,0.00,0.00,314.10,0.00,314.10,7339.50,233.15,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89618,,EICHERMOT,,2026-07-28,2026-07-28,6700.00,CE,EICHERMOT26JUL6700CE,0.00,0.00,0.00,726.75,0.00,726.75,7339.50,710.75,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90761,,EICHERMOT,,2026-08-25,2026-08-25,7600.00,CE,EICHERMOT26AUG7600CE,0.00,0.00,0.00,443.40,0.00,443.40,7339.50,291.60,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102302,,EICHERMOT,,2026-09-29,2026-09-29,6800.00,CE,EICHERMOT26SEP6800CE,0.00,0.00,0.00,673.65,0.00,673.65,7339.50,852.85,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90866,,EICHERMOT,,2026-08-25,2026-08-25,7900.00,CE,EICHERMOT26AUG7900CE,0.00,0.00,0.00,266.05,234.45,266.05,7339.50,190.70,300,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90372,,EICHERMOT,,2026-07-28,2026-07-28,7750.00,CE,EICHERMOT26JUL7750CE,52.40,55.40,45.60,51.40,51.45,49.90,7339.50,51.40,11700,400,65,50701815.00,64,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90360,,EICHERMOT,,2026-07-28,2026-07-28,7150.00,CE,EICHERMOT26JUL7150CE,286.05,308.40,262.25,304.90,302.35,268.55,7339.50,304.90,45100,-4700,151,112290555.00,137,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90358,,EICHERMOT,,2026-07-28,2026-07-28,7050.00,CE,EICHERMOT26JUL7050CE,349.05,377.00,349.05,374.10,377.00,333.85,7339.50,374.10,11900,-200,4,2964830.00,4,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90365,,EICHERMOT,,2026-07-28,2026-07-28,7350.00,PE,EICHERMOT26JUL7350PE,201.75,211.90,170.00,172.65,171.40,215.30,7339.50,172.65,11000,4900,189,142447530.00,146,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102311,,EICHERMOT,,2026-09-29,2026-09-29,7400.00,PE,EICHERMOT26SEP7400PE,0.00,0.00,0.00,594.10,0.00,594.10,7339.50,452.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102307,,EICHERMOT,,2026-09-29,2026-09-29,7200.00,PE,EICHERMOT26SEP7200PE,0.00,0.00,0.00,481.60,0.00,481.60,7339.50,358.10,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102305,,EICHERMOT,,2026-09-29,2026-09-29,7000.00,PE,EICHERMOT26SEP7000PE,0.00,0.00,0.00,382.10,0.00,382.10,7339.50,276.40,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102303,,EICHERMOT,,2026-09-29,2026-09-29,6800.00,PE,EICHERMOT26SEP6800PE,0.00,0.00,0.00,295.85,0.00,295.85,7339.50,207.65,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90760,,EICHERMOT,,2026-08-25,2026-08-25,7500.00,PE,EICHERMOT26AUG7500PE,0.00,0.00,0.00,500.60,0.00,500.60,7339.50,422.90,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90754,,EICHERMOT,,2026-08-25,2026-08-25,7200.00,PE,EICHERMOT26AUG7200PE,0.00,0.00,0.00,355.90,0.00,355.90,7339.50,274.25,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90744,,EICHERMOT,,2026-08-25,2026-08-25,6800.00,PE,EICHERMOT26AUG6800PE,0.00,0.00,0.00,207.65,0.00,207.65,7339.50,134.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90740,,EICHERMOT,,2026-08-25,2026-08-25,6600.00,PE,EICHERMOT26AUG6600PE,0.00,0.00,0.00,152.30,0.00,152.30,7339.50,88.15,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90375,,EICHERMOT,,2026-07-28,2026-07-28,7850.00,PE,EICHERMOT26JUL7850PE,526.65,573.25,526.65,558.90,558.90,857.65,7339.50,569.95,3300,-100,3,2520880.00,3,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89651,,EICHERMOT,,2026-07-28,2026-07-28,7500.00,PE,EICHERMOT26JUL7500PE,257.60,299.65,251.85,255.10,255.00,304.45,7339.50,255.10,37000,200,109,84747840.00,89,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89615,,EICHERMOT,,2026-07-28,2026-07-28,6500.00,PE,EICHERMOT26JUL6500PE,8.45,8.45,5.95,6.90,7.65,8.95,7339.50,6.90,162900,100,362,235572080.00,215,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90362,,EICHERMOT,,2026-07-28,2026-07-28,7250.00,CE,EICHERMOT26JUL7250CE,237.00,245.00,199.10,238.00,239.60,212.25,7339.50,238.00,25100,-9600,512,382870395.00,448,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89614,,EICHERMOT,,2026-07-28,2026-07-28,6500.00,CE,EICHERMOT26JUL6500CE,825.00,857.60,825.00,857.60,857.60,707.00,7339.50,887.30,3500,-100,4,2935260.00,4,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90931,,EICHERMOT,,2026-08-25,2026-08-25,8400.00,PE,EICHERMOT26AUG8400PE,0.00,0.00,0.00,1092.10,0.00,1092.10,7339.50,1067.70,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90865,,EICHERMOT,,2026-08-25,2026-08-25,7800.00,PE,EICHERMOT26AUG7800PE,0.00,0.00,0.00,673.15,0.00,673.15,7339.50,607.95,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89709,,EICHERMOT,,2026-07-28,2026-07-28,8400.00,PE,EICHERMOT26JUL8400PE,1070.00,1070.00,1045.00,1045.00,1045.00,1134.60,7339.50,1045.00,103700,0,3,2836000.00,3,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89705,,EICHERMOT,,2026-07-28,2026-07-28,8200.00,PE,EICHERMOT26JUL8200PE,840.00,840.00,840.00,840.00,840.00,1025.00,7339.50,840.00,15500,100,1,904000.00,1,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89703,,EICHERMOT,,2026-07-28,2026-07-28,8100.00,PE,EICHERMOT26JUL8100PE,0.00,0.00,0.00,880.70,880.70,880.70,7339.50,775.55,900,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89701,,EICHERMOT,,2026-07-28,2026-07-28,8000.00,PE,EICHERMOT26JUL8000PE,0.00,0.00,0.00,725.50,725.50,725.50,7339.50,690.60,20100,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90369,,EICHERMOT,,2026-07-28,2026-07-28,7550.00,PE,EICHERMOT26JUL7550PE,318.55,329.40,318.55,329.40,329.40,478.25,7339.50,359.30,9000,100,2,1574795.00,2,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102306,,EICHERMOT,,2026-09-29,2026-09-29,7200.00,CE,EICHERMOT26SEP7200CE,0.00,0.00,0.00,465.55,0.00,465.55,7339.50,609.55,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102296,,EICHERMOT,,2026-09-29,2026-09-29,6400.00,CE,EICHERMOT26SEP6400CE,0.00,0.00,0.00,935.05,0.00,935.05,7339.50,1146.00,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102290,,EICHERMOT,,2026-09-29,2026-09-29,6000.00,CE,EICHERMOT26SEP6000CE,0.00,0.00,0.00,1244.10,0.00,1244.10,7339.50,1480.25,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90739,,EICHERMOT,,2026-08-25,2026-08-25,6600.00,CE,EICHERMOT26AUG6600CE,0.00,0.00,0.00,1025.80,0.00,1025.80,7339.50,889.65,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89698,,EICHERMOT,,2026-07-28,2026-07-28,8000.00,CE,EICHERMOT26JUL8000CE,25.20,27.55,20.70,22.55,22.15,23.50,7339.50,22.55,350800,-11600,1392,1116852815.00,949,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90368,,EICHERMOT,,2026-07-28,2026-07-28,7550.00,CE,EICHERMOT26JUL7550CE,102.00,107.50,87.20,100.25,100.65,92.80,7339.50,100.25,17700,-1100,159,121588555.00,137,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89697,,EICHERMOT,,2026-07-28,2026-07-28,7900.00,PE,EICHERMOT26JUL7900PE,0.00,0.00,0.00,735.80,735.80,735.80,7339.50,609.20,100,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90380,,EICHERMOT,,2026-07-28,2026-07-28,8050.00,PE,EICHERMOT26JUL8050PE,0.00,0.00,0.00,480.45,480.00,480.45,7339.50,732.65,300,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102299,,EICHERMOT,,2026-09-29,2026-09-29,6400.00,PE,EICHERMOT26SEP6400PE,0.00,0.00,0.00,163.40,0.00,163.40,7339.50,107.00,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90357,,EICHERMOT,,2026-07-28,2026-07-28,6950.00,PE,EICHERMOT26JUL6950PE,53.65,60.20,44.70,45.65,44.70,59.70,7339.50,45.65,8200,2700,67,46918050.00,62,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89617,,EICHERMOT,,2026-07-28,2026-07-28,6600.00,PE,EICHERMOT26JUL6600PE,10.50,13.60,10.15,10.80,10.40,14.45,7339.50,10.80,118000,24300,1065,704115615.00,640,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102300,,EICHERMOT,,2026-09-29,2026-09-29,6600.00,CE,EICHERMOT26SEP6600CE,0.00,0.00,0.00,797.65,0.00,797.65,7339.50,994.00,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90763,,EICHERMOT,,2026-08-25,2026-08-25,7700.00,CE,EICHERMOT26AUG7700CE,0.00,0.00,0.00,402.40,0.00,402.40,7339.50,254.25,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90753,,EICHERMOT,,2026-08-25,2026-08-25,7200.00,CE,EICHERMOT26AUG7200CE,0.00,0.00,0.00,638.30,0.00,638.30,7339.50,481.35,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90737,,EICHERMOT,,2026-08-25,2026-08-25,6500.00,CE,EICHERMOT26AUG6500CE,0.00,0.00,0.00,1100.85,0.00,1100.85,7339.50,970.50,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89710,,EICHERMOT,,2026-07-28,2026-07-28,8500.00,CE,EICHERMOT26JUL8500CE,6.20,7.70,6.20,6.95,6.95,6.60,7339.50,15.20,116700,-100,189,160777355.00,122,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89702,,EICHERMOT,,2026-07-28,2026-07-28,8100.00,CE,EICHERMOT26JUL8100CE,18.50,20.00,14.75,16.35,16.00,16.85,7339.50,16.35,48600,35200,495,401767030.00,258,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89658,,EICHERMOT,,2026-07-28,2026-07-28,7800.00,CE,EICHERMOT26JUL7800CE,50.95,52.95,37.95,44.00,42.90,42.10,7339.50,44.00,69600,-11600,747,585903290.00,449,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89633,,EICHERMOT,,2026-07-28,2026-07-28,7000.00,CE,EICHERMOT26JUL7000CE,395.00,424.80,366.00,414.90,418.10,371.50,7339.50,414.90,61400,-3500,104,76915615.00,78,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89599,,EICHERMOT,,2026-07-28,2026-07-28,6100.00,CE,EICHERMOT26JUL6100CE,0.00,0.00,0.00,1595.00,1595.00,1595.00,7339.50,1268.15,700,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89641,,EICHERMOT,,2026-07-28,2026-07-28,7200.00,PE,EICHERMOT26JUL7200PE,120.00,141.85,105.85,112.30,109.00,143.05,7339.50,112.30,98600,-700,581,425570365.00,517,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89609,,EICHERMOT,,2026-07-28,2026-07-28,6300.00,PE,EICHERMOT26JUL6300PE,3.50,5.00,2.40,3.15,3.00,4.05,7339.50,3.15,47100,800,372,234476610.00,245,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89634,,EICHERMOT,,2026-07-28,2026-07-28,7000.00,PE,EICHERMOT26JUL7000PE,63.80,73.30,53.80,55.90,55.00,74.40,7339.50,55.90,172400,-3200,676,477471720.00,431,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89653,,EICHERMOT,,2026-07-28,2026-07-28,7600.00,PE,EICHERMOT26JUL7600PE,357.70,371.40,317.30,320.20,319.00,397.30,7339.50,320.20,39100,-1000,60,47682665.00,58,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90363,,EICHERMOT,,2026-07-28,2026-07-28,7250.00,PE,EICHERMOT26JUL7250PE,147.15,162.00,126.15,129.35,126.95,164.00,7339.50,129.35,19300,-2300,411,303965580.00,338,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90750,,EICHERMOT,,2026-08-25,2026-08-25,7000.00,PE,EICHERMOT26AUG7000PE,180.15,180.15,166.65,166.65,166.65,192.00,7339.50,196.20,3300,500,23,16507230.00,19,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102321,,EICHERMOT,,2026-09-29,2026-09-29,8400.00,PE,EICHERMOT26SEP8400PE,0.00,0.00,0.00,1319.20,0.00,1319.20,7339.50,1105.85,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89608,,EICHERMOT,,2026-07-28,2026-07-28,6300.00,CE,EICHERMOT26JUL6300CE,0.00,0.00,0.00,950.00,950.00,950.00,7339.50,1074.50,1400,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89646,,EICHERMOT,,2026-07-28,2026-07-28,7400.00,CE,EICHERMOT26JUL7400CE,169.00,171.75,134.85,159.45,161.10,142.85,7339.50,159.45,163700,-2500,3874,2926824370.00,3233,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90364,,EICHERMOT,,2026-07-28,2026-07-28,7350.00,CE,EICHERMOT26JUL7350CE,185.50,195.85,158.65,183.85,181.65,165.20,7339.50,183.85,24800,6200,801,602859590.00,695,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89616,,EICHERMOT,,2026-07-28,2026-07-28,6600.00,CE,EICHERMOT26JUL6600CE,0.00,0.00,0.00,645.00,645.00,645.00,7339.50,797.40,100,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,89706,,EICHERMOT,,2026-07-28,2026-07-28,8300.00,CE,EICHERMOT26JUL8300CE,11.25,11.40,9.25,10.00,9.65,10.25,7339.50,10.00,7400,-900,59,49030900.00,54,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,102317,,EICHERMOT,,2026-09-29,2026-09-29,8000.00,PE,EICHERMOT26SEP8000PE,0.00,0.00,0.00,1001.25,0.00,1001.25,7339.50,812.10,0,0,0,0.00,0,F1,100,,,,,
2026-07-03,2026-07-03,FO,NSE,STO,90361,,EICHERMOT,,2026-07-28,2026-07-28,7150.00,PE,EICHERMOT26JUL7150PE,110.00,120.05,90.60,96.60,91.35,122.00,7339.50,96.60,48900,-400,360,261252555.00,292,F1,100,,,,,
